"Variable","Importance"
"C17orf85",0
"CAMKK1",0
"P2RX1",0
"ATP2A3",0
"ZZEF1",0
"RNA5SP434",0
"CYB5D2",0
"ANKFY1",0
"UBE2G1",0
"RN7SL774P",0
"SPNS3",7.85417901600471e-05
"SPNS2",0
"MYBBP1A",0
"GGT6",0.000336395969176052
"SMTNL2",0
"ALOX15",0
"PELP1",0
"ARRB2",0
"MED11",0
"CXCL16",-0.000256372258446946
"ZMYND15",0
"GLTPD2",0
"TM4SF5",0
"VMO1",0.000174866627148785
"PLD2",0
"PSMB6",0
"MINK1",0
"RN7SL784P",-2.96384113811499e-06
"CHRNE",0
"C17orf107",0.000267486662714879
"GP1BA",6.66864256075872e-06
"SLC25A11",0
"RNF167",0
"ENO3",0
"PFN1",-2.96384113811499e-05
"SPAG7",0
"CAMTA2",0
"INCA1",0.000512003556609366
"KIF1C",0
"SLC52A1",0
"ZFP3",0
"USP6",0
"ZNF232",0
"ZNF594",0
"SCIMP",0
"RABEP1",0
"NUP88",0
"RPAIN",0
"C1QBP",0
"DHX33",0
"DERL2",0
"MIS12",0.000151155898043865
"NLRP1",0.000228956727919384
"WSCD1",0
"AIPL1",0
"FAM64A",0
"ACKR6",0
"KIAA0753",-4.00118553645523e-05
"RNA5SP435",0
"MED31",0.000131890930646117
"TXNDC17",0
"C17orf100",4.81624184943685e-05
"SLC13A5",0
"XAF1",0
"FBXO39",0
"TEKT1",0
"ALOX12P2",0
"ALOX12",0
"C17orf49",0
"MIR497HG",0
"RNASEK",0
"BCL6B",0
"SLC16A11",-3.18612922347361e-05
"SLC16A13",0
"CLEC10A",0
"ASGR2",0
"ASGR1",0
"DLG4",0
"ACADVL",0
"DVL2",0
"MIR324",-0.000121517486662716
"PHF23",0
"GABARAP",0
"CTDNEP1",0
"ELP5",0
"CLDN7",-0.000304534676941316
"SLC2A4",0
"YBX2",0
"EIF5A",0
"GPS2",0.000263040901007706
"NEURL4",0
"ACAP1",0
"KCTD11",-9.26200355660944e-05
"TMEM95",0
"TNK1",0
"PLSCR3",0
"NLGN2",0
"TMEM256",0
"SPEM1",0
"C17orf74",0
"FGF11",0
"TMEM102",9.18790752815646e-05
"CHRNB1",0
"ZBTB4",0
"SLC35G6",0
"POLR2A",0
"TNFSF12",0.000215619442797866
"SENP3",-7.48369887374034e-05
"TNFSF13",0
"EIF4A1",0
"SNORD10",0
"CD68",-2.96384113811499e-05
"FXR2",0
"MPDU1",0.000161529342027267
"SOX15",0
"SHBG",-4.29756965026673e-05
"SAT2",0
"ATP1B2",-8.15056312981621e-05
"TP53",0
"WRAP53",0
"EFNB3",-3.77889745109661e-05
"DNAH2",0
"RPL29P2",-0.000100770598695911
"KDM6B",0
"CYB5D1",-3.77889745109661e-05
"LSMD1",0
"TMEM88",0
"CHD3",0
"KCNAB3",0
"CNTROB",3.55660936573798e-05
"TRAPPC1",0
"GUCY2D",0
"ALOX15B",0
"ALOX12B",0
"MIR4314",0.00026600474214582
"ALOXE3",0
"HES7",9.48429164196807e-05
"PER1",0
"VAMP2",0
"SNORD118",7.40960284528747e-06
"TMEM107",0
"C17orf59",-0.000130409010077059
"AURKB",0
"LINC00324",0
"CTC1",-0.000280082987551867
"PFAS",-3.55660936573798e-05
"SLC25A35",0
"RANGRF",0
"ARHGEF15",0
"ODF4",0
"KRBA2",0.000212655601659751
"RPL26",0
"RNF222",0
"NDEL1",-0.000849140486069947
"MYH10",0
"CCDC42",0
"SPDYE4",-1.18553645524599e-05
"MFSD6L",0.000379371665678719
"PIK3R6",0
"PIK3R5",-3.33432128037936e-05
"NTN1",0
"STX8",0
"WDR16",0
"USP43",0
"DHRS7C",-1.77830468286899e-05
"GLP2R",0
"RCVRN",0
"GAS7",0
"MYH13",0
"MYH8",0
"MYH4",0.000268227622999406
"MYH1",0
"MYH2",0
"MYH3",0
"SCO1",0
"ADPRM",0
"TMEM220",0
"MAGOH2",0
"LINC00675",0
"PIRT",-2.88974510966211e-05
"RN7SL601P",9.41019561351508e-05
"SHISA6",0
"DNAH9",0
"ZNF18",0
"RPL21P122",0
"MAP2K4",0
"MIR744",0
"LINC00670",-4.44576170717248e-06
"MYOCD",0
"ARHGAP44",8.15056312981621e-06
"MIR1269B",0
"ELAC2",0
"HS3ST3A1",0
"MIR548H3",0
"COX10",0
"CDRT15",0
"CDRT1",0
"CDRT4",0
"CDRT7",-3.70480142264373e-05
"CDRT8",0
"HS3ST3B1",-2.96384113811499e-05
"MIR4731",2.07468879668049e-05
"PMP22",0
"RN7SL792P",0
"TEKT3",0
"TRIM16",0
"TVP23C",0
"TBC1D26",0
"ZNF286A",0
"RNA5SP436",0
"ADORA2B",0
"ZSWIM7",0
"TTC19",-0.000351215174866627
"NCOR1",0
"RN7SL442P",0
"PIGL",0
"MIR1288",-0.000400118553645525
"CENPV",0
"UBB",0
"TRPV2",0
"FAM211A",0.000164493183165382
"ZNF287",0
"ZNF624",0
"CCDC144A",0
"RN7SL620P",0
"KRT16P2",0
"KRT17P1",0.000198577356253705
"USP32P1",0
"TBC1D27",-0.000126704208654417
"TNFRSF13B",0
"MPRIP",0
"RN7SL775P",0
"PLD6",0
"FLCN",0
"COPS3",0.000413455838767042
"NT5M",0
"MED9",-8.96561944279795e-05
"RASD1",0
"PEMT",4.37166567871961e-05
"SMCR2",0
"RAI1",0
"SMCR5",0
"MIR33B",-2.22288085358624e-06
"SREBF1",-3.70480142264373e-06
"TOM1L2",0
"LRRC48",0
"ATPAF2",-8.89152341434496e-06
"GID4",0
"DRG2",0
"MYO15A",0.000322317723770007
"ALKBH5",0
"LLGL1",0
"FLII",0
"SMCR7",0
"TOP3A",0
"SMCR8",0
"SHMT1",-2.22288085358624e-06
"EVPLL",0.000404564315352697
"CCDC144B",0
"FAM106A",0
"KRT16P1",0
"KRT17P2",0
"LGALS9C",0
"TBC1D28",0
"USP32P2",0
"ZNF286B",0
"TRIM16L",0
"FBXW10",0.000182276229994073
"TVP23B",-0.00021932424422051
"PRPSAP2",0
"RN7SL627P",0
"SLC5A10",-0.00024822169531713
"EPN2",0
"FAM83G",0.000401600474214582
"GRAPL",0
"GRAP",0
"SNORD3A",0
"SNORD3C",0
"SNORD3D",0
"B9D1",-9.18790752815646e-05
"MIR1180",0
"MAPK7",0
"MFAP4",0.000250444576170717
"RNF112",0.000440871369294606
"SLC47A1",0.000263040901007706
"SNORA59B",0
"ALDH3A2",0
"SLC47A2",-0.000334914048606995
"ALDH3A1",0.00017708950800237
"ULK2",0
"AKAP10",0
"SPECC1",0
"CCDC144CP",0
"UPF3AP2",-0.000192649673977474
"USP32P3",0
"KRT16P3",0
"LGALS9B",0
"NOS2P3",-0.000113366923532898
"CDRT15L2",9.26200355660933e-05
"CCDC144NL",-0.000423088322465915
"USP22",0.000155601659751038
"DHRS7B",0
"TMEM11",0
"RN7SL426P",0
"C17orf103",0
"MAP2K3",0
"KCNJ12",0
"C17orf51",0
"FAM27L",0
"MTND1P15",0
"MTRNR2L1",4.22347362181397e-05
"UBBP4",0
"MIR4522",0
"WSB1",0.000518672199170124
"TBC1D3P5",0
"KSR1",0
"LGALS9",0
"NOS2",0
"LYRM9",0
"NLK",0.000620924718435091
"PYY2",0
"PPY2",0
"KRT18P55",0
"TMEM97",0
"IFT20",0
"TNFAIP1",-7.40960284528747e-06
"POLDIP2",0
"TMEM199",0
"MIR4723",0
"SARM1",5.70539419087135e-05
"SEBOX",0
"VTN",0
"SLC46A1",0
"SLC13A2",0
"FOXN1",-0.000811351511558981
"UNC119",0
"PIGS",0
"ALDOC",0
"SPAG5",0.000357883817427385
"KIAA0100",-1.33372851215174e-05
"RSKR",0
"SDF2",0
"SUPT6H",-0.000346769413159455
"PROCA1",0
"RAB34",0
"RPL23A",0
"SNORD42B",0
"SNORD42A",0
"SNORD4A",0.000197836395969176
"SNORD4B",7.63189093064609e-05
"TLCD1",0
"NEK8",0
"TRAF4",0
"FAM222B",0.000127445168938946
"ERAL1",0
"MIR4732",0.000383076467101363
"FLOT2",0
"DHRS13",0
"PHF12",0
"PIPOX",0
"SEZ6",-0.000115589804386486
"MYO18A",0
"TIAF1",0
"CRYBA1",0.00024896265560166
"NUFIP2",0.00021932424422051
"MIR4523",-1.92649673977474e-05
"TAOK1",2.00059276822762e-05
"ABHD15",0
"GIT1",0
"TP53I13",-0.000117812685240072
"ANKRD13B",0
"CORO6",-1.18553645524599e-05
"SSH2",3.33432128037936e-05
"EFCAB5",0
"RNY4P13",0
"MIR3184",0
"MIR423",0.000183017190278602
"NSRP1",0
"SLC6A4",0
"BLMH",0
"TMIGD1",0
"CPD",0
"GOSR1",0.000401600474214582
"TBC1D29",0
"ATAD5",-0.000212655601659751
"CRLF3",-0.000259336099585061
"LRRC37BP1",-0.000987700059276822
"RN7SL316P",-0.000115589804386486
"SUZ12P",0.000706135151155899
"TEFM",0
"ADAP2",0.000149673977474808
"RN7SL138P",0
"RNF135",4.6680497925311e-05
"MIR4733",0
"NF1",0.00069872554831061
"OMG",0.00127445168938945
"EVI2B",-0.000335655008891523
"EVI2A",0
"RAB11FIP4",0
"RN7SL79P",0
"RN7SL45P",0.000145228215767635
"MIR4724",3.48251333728511e-05
"MIR193A",0.000736514522821577
"RNU6ATAC7P",0
"MIR365B",0
"MIR4725",0
"COPRS",0
"UTP6",-6.66864256075872e-05
"SUZ12",0.000480142264374629
"RNA5SP437",-0.000203764078245405
"LRRC37B",0.000391227030231179
"SH3GL1P1",2.44516893894497e-05
"RHOT1",0
"RHBDL3",0
"C17orf75",-0.000415678719620628
"MIR632",0
"ZNF207",0
"PSMD11",0.000819502074688797
"CDK5R1",0
"MYO1D",0
"TMEM98",0.000737996443390635
"SPACA3",0
"ASIC2",0
"C17orf102",0
"CCL11",0
"CCL13",0
"CCL1",0.000356401896858328
"CCL2",0
"CCL7",0
"CCL8",0
"RNA5SP438",0
"TMEM132E",0.000121517486662717
"CCT6B",1.18553645524599e-05
"ZNF830",-0.000279342027267339
"LIG3",0
"RFFL",0
"RAD51D",0.000652045050385299
"FNDC8",-0.000329727326615293
"NLE1",0.000109662122110255
"UNC45B",0
"SLC35G3",0.000211173681090693
"SLFN5",-0.000110403082394784
"SLFN11",0
"SLFN12",0
"SLFN13",2.51926496739785e-05
"SLFN12L",-0.000224510966212211
"SLFN14",0
"AP2B1",0
"PEX12",8.1505631298151e-06
"SNORD7",0.000487551867219917
"RASL10B",0
"GAS2L2",0
"MMP28",-4.29756965026673e-05
"C17orf50",0
"TAF15",0
"C17orf66",5.5572021339656e-05
"CCL5",-0.00014226437462952
"RDM1",0
"LYZL6",0
"CCL16",-0.00087136929460581
"CCL14",0
"CCL15",0
"CCL23",0
"CCL18",0
"CCL3L1",0
"CCL3L3",-0.000281564908120924
"CCL3",-0.000306757557794902
"CCL4L1",0.000102252519264968
"CCL4L2",-0.000143005334914048
"CCL4",0.000243775933609958
"GGNBP2",0
"MYO19",-0.000351956135151156
"PIGW",0.000459395376407824
"RN7SL301P",-0.000489033787788974
"RNA5SP439",0
"TBC1D3B",0
"TBC1D3C",-0.000544605809128629
"TBC1D3G",-5.77949021932422e-05
"TBC1D3H",-0.000687611144042679
"ZNHIT3",-3.26022525192649e-05
"DHRS11",-0.000553497332542976
"MRM1",0
"LHX1",0
"AATF",0
"MIR2909",-0.000538678126852401
"ACACA",0.000226733847065798
"HMGB1P24",0.000298606994665087
"C17orf78",0
"TADA2A",0
"DUSP14",4.59395376407823e-05
"SYNRG",0
"DDX52",-7.55779490219322e-05
"HNF1B",3.70480142264373e-06
"TBC1D3F",0.00096547125074096
"TBC1D3",0
"MRPL45",0.000132631890930646
"GPR179",-0.000122999407231773
"SOCS7",0
"ARHGAP23",0
"SRCIN1",0
"C17orf96",0
"MIR4734",0
"MLLT6",-7.78008298755195e-05
"CISD3",-3.11203319502062e-05
"MIR4726",0
"RNA5SP440",0
"PCGF2",0.000283787788974512
"PSMB3",-0.000168197984588025
"PIP4K2B",0.000323058684054535
"CWC25",-0.000100770598695911
"MIR4727",-0.000423088322465915
"C17orf98",5.92768227622997e-06
"RPL23",0.00031342620035566
"LASP1",0.000535714285714286
"LINC00672",0.000332691167753408
"FBXO47",0
"LRRC37A11P",0
"PLXDC1",-1.40782454060462e-05
"ARL5C",0
"CACNB1",0
"RPL19",-1.48192056905749e-06
"STAC2",0
"FBXL20",0
"MED1",0
"CDK12",0.000329727326615293
"NEUROD2",-8.74333135743921e-05
"PPP1R1B",-0.000311203319502075
"STARD3",0
"TCAP",0
"PNMT",0
"PGAP3",0
"ERBB2",0
"MIR4728",-2.74155305275636e-05
"MIEN1",0.000137077652637819
"GRB7",4.22347362181397e-05
"IKZF3",0
"ZPBP2",0
"GSDMB",-0.000170420865441613
"ORMDL3",0.000137818612922347
"LRRC3C",-7.92827504445759e-05
"GSDMA",0.000160788381742738
"PSMD3",-2.29697688203911e-05
"CSF3",3.26022525192649e-05
"MED24",0
"SNORD124",0
"THRA",-3.33432128037947e-05
"NR1D1",-8.89152341434496e-06
"MSL1",-6.89093064611723e-05
"CASC3",7.03912270302309e-05
"RAPGEFL1",0
"WIPF2",0
"RNY4P8",0
"CDC6",-8.89152341434496e-06
"RARA",0
"GJD3",0
"RNA5SP441",0.00016523414344991
"TOP2A",0
"IGFBP4",0
"TNS4",0
"CCR7",0
"KRT222",5.18672199170123e-06
"SMARCE1",0
"KRT24",-0.000234143449911084
"KRT223P",0.000100770598695911
"KRT25",0
"KRT26",-0.000203023117960878
"KRT27",0
"KRT28",0
"KRT10",2.88974510966211e-05
"TMEM99",0
"KRT12",0
"KRT20",6.4463544754001e-05
"KRT23",0
"KRT39",0
"KRT40",4.44576170717259e-05
"KRT33A",0
"KRT33B",0
"KRT31",0
"KRT34",0.000346028452874926
"KRT37",0
"KRT38",0
"KRT32",2.22288085358624e-06
"KRT35",9.18790752815646e-05
"KRT36",0
"KRT13",0
"KRT15",0
"KRT19",0.000129668049792531
"LINC00974",0
"KRT9",-0.000294161232957914
"KRT14",0
"KRT16",0
"JUP",0
"KRT17",0
"KRT42P",-0.000202282157676348
"EIF1",8.74333135743932e-05
"GAST",0
"HAP1",0
"RNA5SP442",0.00025489033787789
"RN7SL399P",0
"LEPREL4",0
"FKBP10",0.000434202726733847
"NT5C3B",0
"KLHL10",-4.44576170717248e-06
"KLHL11",0
"ACLY",0
"TTC25",0
"CNP",0
"DNAJC7",-0.000105957320687611
"NKIRAS2",0
"ZNF385C",0
"DHX58",0.000146710136336692
"KAT2A",0
"HSPB9",0
"RAB5C",0
"KCNH4",-0.000334173088322467
"HCRT",-1.40782454060462e-05
"GHDC",7.26141078838172e-05
"STAT5B",0
"STAT5A",5.18672199170123e-06
"STAT3",0
"PTRF",-0.000689834024896266
"ATP6V0A1",0.000135595732068761
"MIR548AT",0
"MIR5010",0
"NAGLU",-8.7433313574391e-05
"HSD17B1",0
"COASY",2.22288085358624e-06
"MLX",-0.000143746295198577
"PSMC3IP",0
"FAM134C",0.000108180201541198
"TUBG1",0.000594991108476585
"TUBG2",0
"CCR10",0
"CNTNAP1",0
"PLEKHH3",-0.000162270302311797
"EZH1",0
"RAMP2",0
"VPS25",4.9644339063426e-05
"WNK4",0
"CNTD1",4.22347362181386e-05
"COA3",0
"BECN1",0
"PSME3",0.000393449911084766
"AOC2",0
"AOC3",0.000108180201541198
"AOC4P",0
"LINC00671",0
"G6PC",-0.000354179016004741
"RNY4P2",0
"AARSD1",0
"PTGES3L",-4.44576170717248e-06
"RUNDC1",0
"RPL27",0
"IFI35",0.000488292827504445
"VAT1",-0.000245257854179016
"RND2",0
"BRCA1",0.000169679905157083
"NBR2",0
"NBR1",-0.000493479549496146
"ARL4D",0
"LINC00854",0
"LINC00910",0
"TMEM106A",-0.00102919383521043
"MIR2117",0
"DHX8",-7.33550681683459e-05
"ETV4",0.000114848844101957
"MEOX1",0
"SOST",0
"DUSP3",0.000122258446947243
"C17orf105",0
"MPP3",0.00124184943687018
"CD300LG",0
"MPP2",-0.00010077059869591
"FAM215A",0
"PPY",0
"PYY",0
"NAGS",0.000609069353882632
"TMEM101",0.000483106105512744
"LSM12",0
"G6PC3",0
"HDAC5",-7.33550681683459e-05
"C17orf53",0.000135595732068761
"ASB16",0
"TMUB2",0
"ATXN7L3",0
"UBTF",0.000117071724955542
"SLC4A1",0
"RN7SL507P",0
"RUNDC3A",6.66864256075872e-06
"SLC25A39",0
"GRN",0.000265263781861291
"FAM171A2",0.000412714878482514
"ITGA2B",0
"GPATCH8",-0.000185240071132187
"RN7SL258P",0.000105216360403082
"FZD2",0
"C17orf104",0
"CCDC43",0
"DBF4B",0.000142264374629519
"RN7SL819P",3.48251333728511e-05
"ADAM11",-2.44516893894486e-05
"GJC1",0.000297125074096028
"HIGD1B",-0.000588322465915828
"EFTUD2",0.000413455838767042
"RN7SL405P",0.000670569057498518
"CCDC103",-0.000435684647302905
"FAM187A",0.000335655008891523
"GFAP",-0.000216360403082395
"KIF18B",2.74155305275636e-05
"C1QL1",0.000260077059869591
"DCAKD",0
"NMT1",0
"PLCD3",0
"ACBD4",0
"HEXIM1",0.00034380557202134
"HEXIM2",0
"FMNL1",0.000751333728512152
"SPATA32",0.000288233550681684
"MAP3K14",0
"RNA5SP443",0
"ARHGAP27",0
"ARL17A",0.000132631890930646
"ARL17B",0
"CRHR1",-0.00019487255483106
"FAM215B",0
"KANSL1",0.000257113218731477
"LRRC37A2",-2.96384113811499e-06
"LRRC37A4P",0.000108180201541197
"LRRC37A",0
"MAPT",0
"NSF",0
"PLEKHM1",0
"RN7SL199P",0
"RN7SL656P",0
"SPPL2C",8.81742738589209e-05
"STH",0
"WNT3",0
"WNT9B",0
"RNU6ATAC3P",0
"GOSR2",4.89033787788984e-05
"MIR5089",0
"LRRC37A17P",4.6680497925311e-05
"RPRML",0
"RN7SL270P",0
"CDC27",0
"MYL4",9.26200355660933e-05
"ITGB3",0
"EFCAB13",0
"MRPL45P2",5.77949021932422e-05
"NPEPPS",0
"KPNB1",-1.48192056905749e-05
"TBKBP1",0.000150414937759337
"TBX21",0
"OSBPL7",3.70480142264373e-05
"MRPL10",0
"LRRC46",0
"SCRN2",-0.000348992294013042
"SP6",-0.000229697688203914
"SP2",0.000195613515115588
"PNPO",0
"PRR15L",0
"CDK5RAP3",0
"COPZ2",0
"MIR152",0
"NFE2L1",8.44694724362782e-05
"CBX1",-1.92649673977485e-05
"SNX11",0
"SKAP1",-8.52104327208059e-05
"MIR1203",0
"HOXB1",3.33432128037936e-05
"HOXB2",-0.000245998814463545
"HOXB3",0
"HOXB4",0
"MIR10A",0
"HOXB5",0
"HOXB6",0
"HOXB7",0
"HOXB8",0
"HOXB9",0
"MIR196A1",0.00100103734439834
"HOXB13",0
"MIR3185",-9.26200355660933e-05
"PRAC",-5.18672199170123e-06
"TTLL6",-2.14878482513337e-05
"RN7SL125P",0.000564611736810907
"CALCOCO2",0.000264522821576763
"ATP5G1",-8.29875518672196e-05
"UBE2Z",0
"SNF8",0
"GIP",0.000434943687018377
"IGF2BP1",0
"B4GALNT2",0
"GNGT2",0.000260818020154119
"ABI3",0
"PHOSPHO1",0
"ZNF652",1.18553645524599e-05
"PHB",0
"NGFR",0
"NXPH3",0
"SPOP",0
"SLC35B1",0
"FAM117A",0
"KAT7",-3.48251333728511e-05
"TAC4",0
"DLX4",0
"DLX3",0
"ITGA3",0
"PDK2",4.66804979253121e-05
"SAMD14",0
"PPP1R9B",0.000194872554831061
"SGCA",0
"HILS1",0
"COL1A1",0
"TMEM92",0
"XYLT2",-0.000412714878482513
"MRPL27",4.44576170717248e-06
"EME1",0
"LRRC59",0
"ACSF2",0
"CHAD",-0.000218583283935981
"RSAD1",0
"MYCBPAP",0
"EPN3",0
"SPATA20",0
"CACNA1G",0.000298606994665086
"ABCC3",0.000451244813278009
"ANKRD40",0
"LUC7L3",0
"LINC00483",0
"WFIKKN2",0
"TOB1",0
"SPAG9",0
"NME1",-0.000151155898043865
"NME2",0
"MBTD1",-0.000123740367516302
"UTP18",0
"CA10",0
"C17orf112",0
"KIF2B",0
"RN7SKP14",0.000494220509780676
"TOM1L1",0
"COX11",-0.00017708950800237
"STXBP4",-7.48369887374045e-05
"HLF",0
"MMD",0
"TMEM100",0
"PCTP",0
"ANKFN1",0
"NOG",0
"C17orf67",0
"DGKE",0
"TRIM25",1.55601659751037e-05
"MIR3614",0.000524599881446355
"COIL",0
"SCPEP1",0
"RNF126P1",0
"AKAP1",0
"MSI2",0
"RN7SL449P",-0.000127445168938944
"RN7SKP94",0.000532750444576171
"MRPS23",0
"CUEDC1",5.40901007705985e-05
"VEZF1",-0.000272673384706579
"SRSF1",0
"DYNLL2",0
"OR4D1",0
"OR4D2",0
"EPX",0
"MKS1",0
"LPO",0
"MPO",0.000206727919383521
"BZRAP1",0
"MIR142",0
"MIR4736",0
"SUPT4H1",0.000158565500889153
"RNF43",0
"HSF5",0
"MTMR4",0
"SEPT4",0
"C17orf47",0.000293420272673385
"TEX14",-0.000128186129223473
"RAD51C",0
"PPM1E",0
"RN7SL716P",0
"TRIM37",0
"SKA2",0
"MIR454",0
"MIR301A",0
"PRR11",-4.29756965026673e-05
"SMG8",0
"GDPD1",0
"YPEL2",0
"MIR4729",0
"DHX40",-0.000263040901007705
"CLTC",0
"PTRH2",2.44516893894509e-05
"VMP1",-0.000643153526970953
"MIR21",0
"TUBD1",0
"RPS6KB1",0
"RNFT1",0
"HEATR6",0
"MIR4737",0
"CA4",-0.000114848844101957
"USP32",0
"C17orf64",0
"RPL12P38",0
"APPBP2",0
"PPM1D",8.44694724362771e-05
"BCAS3",0
"RN7SL606P",-4.51985773562535e-05
"RN7SL448P",0
"TBX2",-9.26200355660933e-05
"C17orf82",0
"TBX4",0
"NACA2",0
"BRIP1",0
"INTS2",0
"MED13",0
"RN7SL800P",-0.000340841730883225
"TBC1D3P2",0
"EFCAB3",0
"METTL2A",-0.00110477178423236
"TLK2",0
"MRC2",0
"MARCH10",-0.000216360403082394
"MIR633",7.03912270302298e-05
"TANC2",0
"CYB561",0
"ACE",0
"KCNH6",-4.44576170717259e-05
"DCAF7",0
"TACO1",0
"MAP3K3",0
"LIMD2",-0.000108180201541197
"STRADA",0.000552756372258446
"CCDC47",-0.000114107883817427
"DDX42",-0.00028526970954357
"FTSJ3",-9.1138114997037e-05
"PSMC5",0
"SMARCD2",0
"TCAM1P",0
"CSH1",0
"CSH2",6.37225844694722e-05
"CSHL1",0
"GH2",0
"GH1",0.000155601659751037
"CD79B",0
"SCN4A",0
"C17orf72",0
"ICAM2",0.000288974510966212
"ERN1",0.000105216360403083
"SNORD104",0
"TEX2",0
"MILR1",0
"POLG2",0
"DDX5",-1.25963248369887e-05
"MIR3064",0
"MIR5047",0
"CEP95",0
"SMURF2",0
"PLEKHM1P",-0.000580912863070538
"LRRC37A3",0
"RN7SL404P",0
"SLC16A6P1",0
"AMZ2P1",0
"GNA13",0
"RGS9",0
"AXIN2",0
"CEP112",0
"APOH",0
"RNA5SP444",0.000143005334914049
"PRKCA",0
"RN7SL735P",0
"RNA5SP445",0
"MIR634",0
"CACNG5",0
"RNA5SP446",0
"CACNG4",0
"CACNG1",0
"HELZ",0
"RNA5SP447",0
"PSMD12",0
"PITPNC1",0
"RN7SL756P",0
"MIR548D2",0
"NOL11",0
"SNORA38B",-0.000101511558980438
"BPTF",0
"RN7SL622P",0
"C17orf58",0
"KPNA2",0
"LINC00674",0
"LRRC37A16P",0
"AMZ2",0
"ARSG",0
"SLC16A6",0
"PRKAR1A",4.51985773562535e-05
"WIPI1",-3.5566093657381e-05
"MIR635",0
"FAM20A",0
"ABCA8",0.000103734439834025
"ABCA9",0
"ABCA6",0
"MIR4524B",0
"ABCA10",0
"ABCA5",0
"MAP2K6",0
"KCNJ16",6.66864256075872e-06
"KCNJ2",-0.000448280972139894
"SOX9",-3.18612922347372e-05
"LINC00511",-0.000268227622999407
"SLC39A11",0
"RN7SKP180",-0.000125222288085358
"SSTR2",-0.00024303497332543
"COG1",0.000145228215767635
"FAM104A",0
"C17orf80",-0.000440871369294606
"CPSF4L",0
"CDC42EP4",0
"SDK2",0
"LINC00469",0
"BTBD17",-7.63189093064609e-05
"C17orf77",0
"CD300A",0
"CD300C",0
"CD300E",0
"CD300LB",0
"CD300LD",0
"CD300LF",-0.000192649673977474
"DNAI2",0
"GPR142",-0.000990663900414939
"GPRC5C",0
"KIF19",0
"RAB37",-8.59513930053346e-05
"RNA5SP448",5.18672199170123e-06
"RPL38",0
"TTYH2",0
"MIR3615",0
"SLC9A3R1",0.000311203319502075
"NAT9",0
"TMEM104",0
"GRIN2C",-1.48192056905749e-06
"FDXR",0
"FADS6",0
"USH1G",-0.000506816834617664
"OTOP2",-0.000232661529342028
"OTOP3",0
"HID1",0
"CDR2L",0
"ICT1",0
"KCTD2",0
"ATP5H",0
"RN7SL573P",0
"SLC16A5",0
"ARMC7",0
"HN1",-6.37225844694733e-05
"NT5C",0
"SUMO2",0
"NUP85",0
"GGA3",0
"MRPS7",0
"MIF4GD",0
"SLC25A19",0.000144487255483106
"GRB2",0
"MIR3678",0
"KIAA0195",-0.00108402489626556
"CASKIN2",0
"TSEN54",0
"LLGL2",0
"MYO15B",0
"RECQL5",0.000356401896858327
"SMIM5",0
"SMIM6",0
"SAP30BP",0
"ITGB4",0
"GALK1",0
"H3F3B",0.000194872554831061
"MIR4738",8.89152341434496e-06
"UNK",-5.70539419087135e-05
"UNC13D",0.000431238885595732
"WBP2",0
"TRIM47",0.000497184350918791
"TRIM65",0
"MRPL38",0
"FBF1",0
"ACOX1",0
"TEN1",-0.000314908120924718
"CDK3",-2.88974510966211e-05
"EVPL",0
"SRP68",-0.000136336692353289
"EXOC7",0
"GALR2",0
"ZACN",0
"FOXJ1",0.000605364552459988
"RNF157",0
"QRICH2",0
"UBALD2",0
"PRPSAP1",0
"SPHK1",0
"UBE2O",0.000605364552459988
"AANAT",0
"RHBDF2",0
"CYGB",-8.89152341434496e-05
"PRCD",0
"SNHG16",0
"SNORD1B",0
"ST6GALNAC2",-0.000512003556609366
"ST6GALNAC1",0
"MXRA7",0
"JMJD6",0
"METTL23",0
"MFSD11",0
"MIR636",-0.000286010669828097
"SRSF2",0
"LINC00868",0
"MGAT5B",0.000321576763485477
"LINC00338",-0.000271191464137522
"SEC14L1",0
"SEPT9",0
"MIR4316",-6.66864256075872e-06
"LINC01973",0
"TNRC6C",0
"TMC6",0
"TMC8",0
"C17orf99",0
"SYNGR2",0
"TK1",0.000647599288678127
"AFMID",0
"BIRC5",-0.000354919976289271
"TMEM235",0.000494961470065204
"SOCS3",-0.000622406639004149
"RN7SL236P",0.000486810906935388
"PGS1",0
"DNAH17",0
"RN7SL454P",0.0004742145820984
"CYTH1",-0.000510521636040308
"USP36",0
"TIMP2",0.000554238292827504
"TIMP2.1",0
"LGALS3BP",0
"CANT1",0
"C1QTNF1",-7.78008298755184e-05
"ENGASE",-0.000516449318316538
"RBFOX3",0
"MIR4739",0
"ENPP7",-7.48369887374034e-05
"CBX2",0
"CBX8",0
"CBX4",0
"TBC1D16",0
"CCDC40",0
"GAA",0
"EIF4A3",0.000616478956727919
"CARD14",0
"SGSH",-4.74214582098398e-05
"SLC26A11",9.78067575577945e-05
"RNF213",0
"ENDOV",0
"MIR4730",0
"NPTX1",0
"RPTOR",0
"CHMP6",0
"BAIAP2",-0.000729845880260818
"AATK",0
"MIR1250",0
"MIR338",0
"MIR657",0.000600177830468287
"AZI1",0.000171161825726142
"ENTHD2",0.000377889745109663
"C17orf89",-8.29875518672196e-05
"SLC38A10",3.92708950800236e-05
"LINC00482",0
"TMEM105",0
"MIR4740",-7.48369887374034e-05
"MIR3186",0
"ACTG1",0
"FSCN2",-0.000157083580320095
